barrio_1,ambientes,m2total,db_lo_num,preciousd,precio_x_m2,latitud,longitud
VILLA DEVOTO,1.0,38.0,65.0,70000.0,1842.1052631578948,-34.613118,-58.509124
VILLA DEVOTO,1.0,38.0,65.0,70000.0,1842.1052631578948,-34.613118,-58.509124
VILLA DEVOTO,1.0,37.0,60.0,79900.0,2159.4594594594596,-34.589029,-58.50881
VILLA DEVOTO,2.0,43.0,65.0,125000.0,2906.9767441860463,-34.588952,-58.508679
VILLA DEVOTO,1.0,36.0,65.0,95000.0,2638.8888888888887,-34.588964,-58.508667
VILLA DEVOTO,1.0,36.0,65.0,90000.0,2500.0,-34.589018,-58.508654
VILLA DEVOTO,1.0,54.0,70.0,118140.0,2187.777777777778,-34.590071,-58.508462
VILLA DEVOTO,1.0,41.0,70.0,88880.0,2167.8048780487807,-34.590071,-58.508462
VILLA DEVOTO,1.0,29.0,75.0,89000.0,3068.9655172413795,-34.592557,-58.508459
VILLA DEVOTO,1.0,40.0,65.0,75000.0,1875.0,-34.591165,-58.508042
VILLA DEVOTO,3.0,90.0,65.0,250000.0,2777.777777777778,-34.597647,-58.507667
VILLA DEVOTO,2.0,62.0,75.0,156000.0,2516.1290322580644,-34.602648,-58.506771
VILLA DEVOTO,2.0,56.0,75.0,145000.0,2589.285714285714,-34.602648,-58.506771
VILLA DEVOTO,1.0,38.0,65.0,122000.0,3210.5263157894738,-34.60384,-58.506761
VILLA DEVOTO,2.0,71.0,65.0,170000.0,2394.3661971830984,-34.607057,-58.506695
VILLA DEVOTO,2.0,35.0,70.0,77000.0,2200.0,-34.612896,-58.506609
VILLA DEVOTO,2.0,46.0,70.0,122000.0,2652.1739130434785,-34.611368,-58.506162
VILLA DEVOTO,2.0,56.0,75.0,200000.0,3571.4285714285716,-34.601557,-58.504909
VILLA DEVOTO,3.0,97.0,75.0,350000.0,3608.2474226804125,-34.601557,-58.504909
VILLA DEVOTO,1.0,22.0,70.0,60000.0,2727.2727272727275,-34.594602,-58.504793
VILLA DEVOTO,2.0,42.0,60.0,105000.0,2500.0,-34.599592,-58.504618
VILLA DEVOTO,3.0,74.0,75.0,270000.0,3648.6486486486488,-34.601108,-58.504323
VILLA DEVOTO,4.0,132.0,55.0,420000.0,3181.818181818182,-34.598507,-58.503514
VILLA DEVOTO,3.0,78.0,60.0,200000.0,2564.102564102564,-34.596459,-58.503219
VILLA DEVOTO,1.0,35.0,65.0,100000.0,2857.1428571428573,-34.609018,-58.502241
VILLA DEVOTO,3.0,57.0,75.0,154000.0,2701.754385964912,-34.598313,-58.499619
VILLA DEVOTO,3.0,100.0,75.0,245000.0,2450.0,-34.598274,-58.499551
CHACARITA,4.0,90.0,75.0,178000.0,1977.7777777777778,-34.578481,-58.45991
CHACARITA,3.0,68.0,75.0,210000.0,3088.235294117647,-34.579017,-58.459595
CHACARITA,2.0,34.0,75.0,95000.0,2794.1176470588234,-34.580742,-58.457988
CHACARITA,1.0,54.0,75.0,150000.0,2777.777777777778,-34.57878,-58.456571
CHACARITA,4.0,108.0,75.0,249000.0,2305.5555555555557,-34.585999,-58.454436
CHACARITA,2.0,50.0,75.0,115000.0,2300.0,-34.585999,-58.454436
CHACARITA,2.0,45.0,75.0,120000.0,2666.6666666666665,-34.585999,-58.454436
CHACARITA,2.0,33.0,75.0,88000.0,2666.6666666666665,-34.584982,-58.454314
CHACARITA,3.0,58.0,65.0,142000.0,2448.2758620689656,-34.580812,-58.454272
CHACARITA,2.0,60.0,75.0,97000.0,1616.6666666666667,-34.58498,-58.454209
CHACARITA,2.0,40.0,75.0,87000.0,2175.0,-34.58498,-58.454209
CHACARITA,1.0,57.0,75.0,148000.0,2596.4912280701756,-34.579678,-58.453547
CHACARITA,3.0,100.0,75.0,266000.0,2660.0,-34.579678,-58.453547
CHACARITA,3.0,126.0,75.0,307500.0,2440.4761904761904,-34.579678,-58.453547
CHACARITA,3.0,83.0,75.0,239000.0,2879.5180722891564,-34.579678,-58.453547
CHACARITA,2.0,43.0,75.0,95000.0,2209.3023255813955,-34.584356,-58.453437
CHACARITA,1.0,37.0,75.0,97000.0,2621.6216216216217,-34.584341,-58.453432
CHACARITA,2.0,40.0,75.0,75000.0,1875.0,-34.586635,-58.453416
CHACARITA,3.0,70.0,70.0,115000.0,1642.857142857143,-34.593892,-58.453314
CHACARITA,1.0,45.0,75.0,119000.0,2644.4444444444443,-34.583323,-58.452768
CHACARITA,2.0,62.0,75.0,154900.0,2498.3870967741937,-34.587655,-58.452528
CHACARITA,2.0,62.0,70.0,154900.0,2498.3870967741937,-34.587144,-58.452325
CHACARITA,2.0,43.0,80.0,110000.0,2558.139534883721,-34.58246,-58.452218
CHACARITA,2.0,100.0,75.0,229000.0,2290.0,-34.58212,-58.452007
CHACARITA,2.0,41.0,70.0,129000.0,3146.3414634146343,-34.581541,-58.451955
CHACARITA,1.0,42.0,75.0,125000.0,2976.190476190476,-34.581901,-58.451378
CHACARITA,2.0,53.0,70.0,150000.0,2830.188679245283,-34.584275,-58.450771
CHACARITA,3.0,73.0,75.0,215000.0,2945.205479452055,-34.581714,-58.450416
CHACARITA,2.0,37.0,70.0,89000.0,2405.4054054054054,-34.583439,-58.449976
CHACARITA,1.0,38.0,75.0,99500.0,2618.4210526315787,-34.590055,-58.449306
CHACARITA,3.0,75.0,75.0,255000.0,3400.0,-34.590055,-58.449306
CHACARITA,1.0,38.0,75.0,99500.0,2618.4210526315787,-34.590055,-58.449306
CHACARITA,1.0,40.0,75.0,84000.0,2100.0,-34.590355,-58.449004
CHACARITA,2.0,57.0,75.0,119000.0,2087.719298245614,-34.590458,-58.44889
CHACARITA,3.0,60.0,70.0,250000.0,4166.666666666667,-34.586361,-58.448816
CHACARITA,1.0,33.0,75.0,92000.0,2787.878787878788,-34.590656,-58.448731
CHACARITA,1.0,49.0,75.0,135000.0,2755.1020408163267,-34.583368,-58.447515
CHACARITA,2.0,38.0,65.0,147500.0,3881.5789473684213,-34.589228,-58.44737
CHACARITA,2.0,38.0,65.0,125000.0,3289.4736842105262,-34.589228,-58.44737
CHACARITA,3.0,69.0,60.0,250000.0,3623.1884057971015,-34.582696,-58.447365
CHACARITA,4.0,190.0,60.0,650000.0,3421.0526315789475,-34.58249,-58.447301
CHACARITA,2.0,63.0,75.0,190000.0,3015.873015873016,-34.583907,-58.446563
CHACARITA,3.0,85.0,75.0,248500.0,2923.529411764706,-34.583907,-58.446563
CHACARITA,1.0,39.0,75.0,99000.0,2538.4615384615386,-34.582675,-58.445727
CHACARITA,1.0,42.0,75.0,110000.0,2619.0476190476193,-34.584286,-58.445613
CHACARITA,2.0,49.0,75.0,89900.0,1834.6938775510205,-34.589159,-58.445505
CHACARITA,2.0,43.0,70.0,124000.0,2883.720930232558,-34.58287,-58.445216
CHACARITA,2.0,43.0,70.0,155000.0,3604.6511627906975,-34.58287,-58.445216
CHACARITA,2.0,43.0,70.0,132000.0,3069.767441860465,-34.58287,-58.445216
PATERNAL,4.0,122.0,70.0,255000.0,2090.1639344262294,-34.600027,-58.466234
PATERNAL,3.0,74.0,70.0,164400.0,2221.6216216216217,-34.600547,-58.46377
PATERNAL,1.0,35.0,70.0,77400.0,2211.4285714285716,-34.600547,-58.46377
PATERNAL,3.0,78.0,70.0,172000.0,2205.128205128205,-34.600547,-58.46377
PATERNAL,1.0,38.0,70.0,82700.0,2176.315789473684,-34.600547,-58.46377
PATERNAL,1.0,38.0,70.0,81000.0,2131.5789473684213,-34.600547,-58.46377
PATERNAL,3.0,78.0,70.0,166400.0,2133.3333333333335,-34.600547,-58.46377
PATERNAL,3.0,66.0,70.0,149800.0,2269.6969696969695,-34.600547,-58.46377
PATERNAL,3.0,70.0,70.0,157000.0,2242.8571428571427,-34.600547,-58.46377
PATERNAL,1.0,26.0,70.0,71000.0,2730.769230769231,-34.601949,-58.463374
PATERNAL,4.0,73.0,70.0,139000.0,1904.109589041096,-34.602427,-58.461196
PATERNAL,0.0,44.0,65.0,125000.0,2840.909090909091,-34.603451,-58.459888
PATERNAL,0.0,44.0,65.0,125000.0,2840.909090909091,-34.603451,-58.459888
PATERNAL,0.0,35.0,65.0,110000.0,3142.8571428571427,-34.603451,-58.459888
VILLA CRESPO,3.0,72.0,75.0,198000.0,2750.0,-34.604686,-58.45769
VILLA CRESPO,3.0,74.0,75.0,159000.0,2148.6486486486488,-34.603324,-58.456643
VILLA CRESPO,1.0,46.0,70.0,118000.0,2565.217391304348,-34.604627,-58.456635
VILLA CRESPO,3.0,51.0,75.0,125000.0,2450.9803921568628,-34.604989,-58.456129
VILLA CRESPO,1.0,31.0,75.0,88000.0,2838.7096774193546,-34.602393,-58.455513
VILLA CRESPO,2.0,54.0,75.0,105000.0,1944.4444444444443,-34.601413,-58.454099
VILLA CRESPO,2.0,37.0,70.0,110000.0,2972.972972972973,-34.603686,-58.453441
VILLA CRESPO,1.0,43.0,70.0,200000.0,4651.162790697675,-34.602322,-58.453249
VILLA CRESPO,2.0,55.0,70.0,135000.0,2454.5454545454545,-34.60476,-58.452516
VILLA CRESPO,2.0,74.0,70.0,135000.0,1824.3243243243244,-34.60476,-58.452516
VILLA CRESPO,2.0,35.0,70.0,78000.0,2228.5714285714284,-34.604759,-58.452515
VILLA CRESPO,3.0,76.0,70.0,185000.0,2434.2105263157896,-34.602528,-58.451412
VILLA CRESPO,2.0,55.0,75.0,590000.0,10727.272727272728,-34.596566,-58.450208
VILLA CRESPO,1.0,47.0,75.0,144000.0,3063.8297872340427,-34.598243,-58.44924
VILLA CRESPO,0.0,60.0,70.0,135000.0,2250.0,-34.597512,-58.449149
VILLA CRESPO,1.0,25.0,70.0,75000.0,3000.0,-34.605357,-58.448921
VILLA CRESPO,2.0,38.0,70.0,105000.0,2763.157894736842,-34.604097,-58.44868
VILLA CRESPO,1.0,33.0,75.0,85000.0,2575.757575757576,-34.597773,-58.448669
VILLA CRESPO,1.0,33.0,75.0,95700.0,2900.0,-34.597773,-58.448669
VILLA CRESPO,1.0,41.0,75.0,123000.0,3000.0,-34.597773,-58.448669
VILLA CRESPO,2.0,36.0,70.0,104000.0,2888.8888888888887,-34.603998,-58.448622
VILLA CRESPO,2.0,62.0,70.0,110000.0,1774.1935483870968,-34.595349,-58.448566
VILLA CRESPO,1.0,33.0,75.0,93000.0,2818.181818181818,-34.597347,-58.448261
VILLA CRESPO,1.0,41.0,75.0,115000.0,2804.878048780488,-34.597347,-58.448261
VILLA CRESPO,1.0,67.0,75.0,195000.0,2910.4477611940297,-34.597347,-58.448261
VILLA CRESPO,2.0,59.0,75.0,135000.0,2288.135593220339,-34.597129,-58.447513
VILLA CRESPO,1.0,33.0,75.0,92000.0,2787.878787878788,-34.597129,-58.447513
VILLA CRESPO,3.0,55.0,75.0,199000.0,3618.181818181818,-34.60526,-58.447101
VILLA CRESPO,3.0,91.0,75.0,259000.0,2846.153846153846,-34.60514,-58.446904
VILLA CRESPO,3.0,72.0,70.0,165000.0,2291.6666666666665,-34.592799,-58.446848
VILLA CRESPO,2.0,40.0,75.0,79500.0,1987.5,-34.594915,-58.446403
VILLA CRESPO,2.0,57.0,70.0,119000.0,2087.719298245614,-34.606534,-58.446374
VILLA CRESPO,4.0,180.0,75.0,240000.0,1333.3333333333333,-34.59334,-58.445831
VILLA CRESPO,2.0,38.0,65.0,84102.0,2213.2105263157896,-34.597256,-58.445498
VILLA CRESPO,2.0,38.0,65.0,103573.0,2725.6052631578946,-34.597256,-58.445498
VILLA CRESPO,2.0,58.0,70.0,165000.0,2844.8275862068967,-34.598671,-58.445413
VILLA CRESPO,4.0,82.0,75.0,192000.0,2341.4634146341464,-34.593833,-58.445132
CABALLITO,2.0,47.0,75.0,105000.0,2234.0425531914893,-34.612205,-58.460287
CABALLITO,4.0,78.0,75.0,179000.0,2294.871794871795,-34.604876,-58.458767
CABALLITO,2.0,38.0,65.0,117000.0,3078.9473684210525,-34.605137,-58.458002
CABALLITO,3.0,60.0,70.0,175000.0,2916.6666666666665,-34.610766,-58.455585
CABALLITO,2.0,34.0,75.0,85000.0,2500.0,-34.605398,-58.455362
CABALLITO,2.0,39.0,75.0,117000.0,3000.0,-34.61221,-58.45526
CABALLITO,1.0,40.0,70.0,99000.0,2475.0,-34.616637,-58.45515
CABALLITO,2.0,36.0,65.0,98000.0,2722.222222222222,-34.619996,-58.454129
CABALLITO,2.0,48.0,75.0,133900.0,2789.5833333333335,-34.605809,-58.45348
CABALLITO,3.0,67.0,75.0,140000.0,2089.5522388059703,-34.611357,-58.453435
CABALLITO,2.0,41.0,70.0,129000.0,3146.3414634146343,-34.607157,-58.453172
CABALLITO,3.0,185.0,70.0,460000.0,2486.4864864864867,-34.627275,-58.453123
CABALLITO,2.0,46.0,80.0,98000.0,2130.4347826086955,-34.62506,-58.452875
CABALLITO,2.0,50.0,70.0,169900.0,3398.0,-34.628562,-58.452507
CABALLITO,4.0,165.0,65.0,485000.0,2939.3939393939395,-34.623602,-58.45233
CABALLITO,1.0,45.0,70.0,132500.0,2944.4444444444443,-34.629469,-58.452123
CABALLITO,1.0,36.0,70.0,90000.0,2500.0,-34.629427,-58.452118
CABALLITO,2.0,60.0,75.0,165000.0,2750.0,-34.60621,-58.452005
CABALLITO,3.0,78.0,70.0,179800.0,2305.128205128205,-34.607085,-58.451699
CABALLITO,3.0,50.0,65.0,135000.0,2700.0,-34.609015,-58.451613
CABALLITO,2.0,50.0,65.0,90000.0,1800.0,-34.625706,-58.451224
CABALLITO,3.0,172.0,70.0,495000.0,2877.906976744186,-34.628248,-58.451041
CABALLITO,4.0,111.0,70.0,185000.0,1666.6666666666667,-34.608032,-58.451002
CABALLITO,1.0,37.0,70.0,82500.0,2229.7297297297296,-34.61921,-58.450825
CABALLITO,3.0,82.0,70.0,199000.0,2426.829268292683,-34.627444,-58.450727
CABALLITO,2.0,56.0,80.0,55172.0,985.2142857142857,-34.624305,-58.450665
CABALLITO,4.0,81.0,70.0,253000.0,3123.456790123457,-34.610571,-58.450528
CABALLITO,4.0,79.0,65.0,232000.0,2936.7088607594937,-34.625411,-58.450476
CABALLITO,2.0,46.0,75.0,125000.0,2717.391304347826,-34.62813,-58.450364
CABALLITO,2.0,42.0,70.0,83000.0,1976.1904761904761,-34.611219,-58.450271
CABALLITO,5.0,95.0,75.0,255000.0,2684.2105263157896,-34.626446,-58.450031
CABALLITO,2.0,126.0,70.0,240000.0,1904.7619047619048,-34.629127,-58.449904
CABALLITO,4.0,76.0,75.0,230000.0,3026.315789473684,-34.624147,-58.449834
CABALLITO,3.0,56.0,70.0,150000.0,2678.5714285714284,-34.609859,-58.449702
CABALLITO,3.0,47.0,80.0,129000.0,2744.68085106383,-34.624052,-58.449589
CABALLITO,3.0,80.0,70.0,270000.0,3375.0,-34.624986,-58.449506
CABALLITO,3.0,81.0,65.0,220000.0,2716.0493827160494,-34.615268,-58.449454
CABALLITO,4.0,118.0,65.0,310000.0,2627.1186440677966,-34.615268,-58.449454
CABALLITO,4.0,118.0,65.0,310000.0,2627.1186440677966,-34.615268,-58.449454
CABALLITO,3.0,140.0,65.0,270000.0,1928.5714285714287,-34.615268,-58.449454
CABALLITO,3.0,107.0,65.0,240000.0,2242.9906542056074,-34.615268,-58.449454
CABALLITO,1.0,35.0,70.0,110000.0,3142.8571428571427,-34.627921,-58.449284
CABALLITO,3.0,70.0,75.0,123000.0,1757.142857142857,-34.606961,-58.449171
CABALLITO,4.0,121.0,70.0,279000.0,2305.785123966942,-34.611024,-58.449101
CABALLITO,4.0,112.0,65.0,410000.0,3660.714285714286,-34.629506,-58.448536
CABALLITO,3.0,80.0,75.0,175000.0,2187.5,-34.617029,-58.448511
CABALLITO,1.0,36.0,70.0,134900.0,3747.222222222222,-34.609584,-58.448467
CABALLITO,0.0,65.0,70.0,180000.0,2769.230769230769,-34.624446,-58.448264
CABALLITO,3.0,64.0,70.0,155000.0,2421.875,-34.627824,-58.448192
CABALLITO,4.0,164.0,70.0,520000.0,3170.731707317073,-34.624457,-58.448179
CABALLITO,1.0,24.0,80.0,68000.0,2833.3333333333335,-34.623162,-58.447895
CABALLITO,4.0,75.0,75.0,208000.0,2773.3333333333335,-34.625437,-58.447821
CABALLITO,3.0,75.0,65.0,249000.0,3320.0,-34.615906,-58.447751
CABALLITO,3.0,68.0,75.0,310000.0,4558.823529411765,-34.625534,-58.447732
CABALLITO,5.0,102.0,75.0,235000.0,2303.921568627451,-34.607356,-58.447569
CABALLITO,2.0,28.0,70.0,115000.0,4107.142857142857,-34.61137,-58.447484
CABALLITO,1.0,23.0,75.0,65000.0,2826.086956521739,-34.623225,-58.447108
CABALLITO,3.0,75.0,65.0,255000.0,3400.0,-34.616073,-58.446841
CABALLITO,1.0,43.0,75.0,87500.0,2034.8837209302326,-34.629818,-58.446124
CABALLITO,4.0,115.0,70.0,410000.0,3565.217391304348,-34.62739,-58.446106
CABALLITO,2.0,44.0,65.0,125000.0,2840.909090909091,-34.621847,-58.446104
CABALLITO,2.0,41.0,70.0,92000.0,2243.9024390243903,-34.620928,-58.445874
CABALLITO,4.0,135.0,70.0,465000.0,3444.4444444444443,-34.620928,-58.445874
CABALLITO,2.0,41.0,70.0,120000.0,2926.829268292683,-34.620928,-58.445874
CABALLITO,2.0,69.0,70.0,151800.0,2200.0,-34.620928,-58.445874
CABALLITO,2.0,69.0,70.0,145200.0,2104.3478260869565,-34.620928,-58.445874
CABALLITO,2.0,69.0,70.0,112700.0,1633.3333333333333,-34.620928,-58.445874
CABALLITO,1.0,38.0,70.0,105000.0,2763.157894736842,-34.620928,-58.445874
CABALLITO,1.0,38.0,70.0,95000.0,2500.0,-34.620928,-58.445874
CABALLITO,3.0,55.0,70.0,135000.0,2454.5454545454545,-34.620928,-58.445874
CABALLITO,2.0,34.0,70.0,67500.0,1985.2941176470588,-34.620928,-58.445874
CABALLITO,3.0,60.0,70.0,149000.0,2483.3333333333335,-34.620928,-58.445874
CABALLITO,2.0,37.0,70.0,110000.0,2972.972972972973,-34.620928,-58.445874
CABALLITO,3.0,72.0,70.0,265000.0,3680.5555555555557,-34.620928,-58.445874
CABALLITO,3.0,47.0,70.0,124000.0,2638.2978723404253,-34.620928,-58.445874
CABALLITO,4.0,96.0,65.0,270000.0,2812.5,-34.61702,-58.445704
CABALLITO,2.0,48.0,70.0,135000.0,2812.5,-34.626798,-58.445669
CABALLITO,2.0,40.0,65.0,75000.0,1875.0,-34.609965,-58.445421
CABALLITO,4.0,85.0,65.0,340000.0,4000.0,-34.618359,-58.44538
CABALLITO,2.0,50.0,65.0,105000.0,2100.0,-34.619004,-58.44524
CABALLITO,2.0,38.0,70.0,98000.0,2578.9473684210525,-34.627224,-58.445122
CABALLITO,2.0,53.0,65.0,225000.0,4245.2830188679245,-34.619674,-58.445095
CABALLITO,0.0,59.0,65.0,212000.0,3593.2203389830506,-34.619674,-58.445095
VILLA ORTUZAR,3.0,134.0,55.0,343000.0,2559.7014925373132,-34.57797,-58.465771
VILLA ORTUZAR,3.0,51.0,65.0,165000.0,3235.294117647059,-34.580015,-58.464665
VILLA ORTUZAR,1.0,57.0,80.0,125000.0,2192.9824561403507,-34.5846,-58.464602
PARQUE CHACABUCO,2.0,55.0,75.0,138000.0,2509.090909090909,-34.630393,-58.449115
PARQUE CHACABUCO,1.0,39.0,70.0,79000.0,2025.6410256410256,-34.63437,-58.448056
PARQUE CHACABUCO,2.0,43.0,65.0,80000.0,1860.4651162790697,-34.637091,-58.446443
PARQUE CHACABUCO,2.0,51.0,75.0,139000.0,2725.4901960784314,-34.636492,-58.446151
PARQUE CHACABUCO,3.0,70.0,60.0,195000.0,2785.714285714286,-34.632784,-58.445764
PARQUE CHACABUCO,3.0,57.0,70.0,129000.0,2263.157894736842,-34.636788,-58.445589
CHACARITA,3.0,184.0,65.0,410000.0,2228.2608695652175,-34.58868,-58.444478
CHACARITA,2.0,45.0,70.0,199000.0,4422.222222222223,-34.586174,-58.444305
CHACARITA,2.0,38.0,70.0,99000.0,2605.2631578947367,-34.586881,-58.443471
CHACARITA,2.0,150.0,70.0,380000.0,2533.3333333333335,-34.588953,-58.439194
CHACARITA,3.0,78.0,75.0,273000.0,3500.0,-34.58838,-58.438993
CHACARITA,3.0,129.0,75.0,465000.0,3604.6511627906975,-34.58838,-58.438993
CHACARITA,1.0,38.0,75.0,139000.0,3657.8947368421054,-34.58838,-58.438993
CHACARITA,1.0,37.0,75.0,134000.0,3621.6216216216217,-34.58838,-58.438993
CHACARITA,2.0,51.0,75.0,185000.0,3627.450980392157,-34.58838,-58.438993
CHACARITA,1.0,38.0,75.0,139000.0,3657.8947368421054,-34.58838,-58.438993
CHACARITA,3.0,129.0,75.0,465000.0,3604.6511627906975,-34.58838,-58.438993
CHACARITA,3.0,98.0,75.0,430000.0,4387.755102040816,-34.58838,-58.438993
VILLA CRESPO,1.0,36.0,70.0,108000.0,3000.0,-34.606306,-58.44475
VILLA CRESPO,1.0,32.0,75.0,115000.0,3593.75,-34.594356,-58.444741
VILLA CRESPO,2.0,36.0,75.0,85000.0,2361.1111111111113,-34.596557,-58.444546
VILLA CRESPO,0.0,40.0,70.0,95000.0,2375.0,-34.597613,-58.444008
VILLA CRESPO,2.0,38.0,75.0,115000.0,3026.315789473684,-34.60285,-58.443549
VILLA CRESPO,3.0,82.0,75.0,198000.0,2414.6341463414633,-34.595489,-58.443506
VILLA CRESPO,1.0,34.0,75.0,120000.0,3529.4117647058824,-34.600827,-58.443492
VILLA CRESPO,3.0,47.0,75.0,125000.0,2659.574468085106,-34.594263,-58.443482
VILLA CRESPO,3.0,82.0,70.0,219900.0,2681.7073170731705,-34.596944,-58.443249
VILLA CRESPO,5.0,238.0,75.0,400000.0,1680.672268907563,-34.600189,-58.443155
VILLA CRESPO,2.0,39.0,65.0,80900.0,2074.358974358974,-34.599402,-58.44311
VILLA CRESPO,3.0,64.0,75.0,180000.0,2812.5,-34.606609,-58.442981
VILLA CRESPO,4.0,117.0,65.0,280000.0,2393.162393162393,-34.605072,-58.442937
VILLA CRESPO,1.0,35.0,75.0,109000.0,3114.285714285714,-34.598103,-58.442806
VILLA CRESPO,4.0,81.0,75.0,198500.0,2450.617283950617,-34.596378,-58.442715
VILLA CRESPO,2.0,46.0,75.0,120000.0,2608.695652173913,-34.601272,-58.442605
VILLA CRESPO,4.0,80.0,75.0,185000.0,2312.5,-34.599415,-58.442427
VILLA CRESPO,3.0,53.0,75.0,141500.0,2669.811320754717,-34.599415,-58.442427
VILLA CRESPO,2.0,52.0,75.0,145000.0,2788.4615384615386,-34.593371,-58.442232
VILLA CRESPO,1.0,40.0,75.0,98000.0,2450.0,-34.593371,-58.442232
VILLA CRESPO,2.0,38.0,75.0,115000.0,3026.315789473684,-34.598808,-58.442076
VILLA CRESPO,4.0,114.0,70.0,359100.0,3150.0,-34.600798,-58.441809
VILLA CRESPO,4.0,124.0,70.0,364800.0,2941.935483870968,-34.600798,-58.441809
VILLA CRESPO,3.0,46.0,75.0,120000.0,2608.695652173913,-34.600685,-58.441793
VILLA CRESPO,5.0,106.0,75.0,250000.0,2358.490566037736,-34.600231,-58.441253
VILLA CRESPO,3.0,64.0,75.0,145000.0,2265.625,-34.601286,-58.441237
VILLA CRESPO,3.0,73.0,75.0,248000.0,3397.2602739726026,-34.606002,-58.441167
VILLA CRESPO,4.0,145.0,70.0,700000.0,4827.586206896552,-34.595769,-58.440696
VILLA CRESPO,2.0,119.0,70.0,215232.0,1808.672268907563,-34.595188,-58.440654
VILLA CRESPO,1.0,34.0,70.0,111687.0,3284.9117647058824,-34.595188,-58.440654
VILLA CRESPO,1.0,34.0,70.0,99079.0,2914.0882352941176,-34.595188,-58.440654
VILLA CRESPO,2.0,50.0,70.0,206000.0,4120.0,-34.595823,-58.44059
VILLA CRESPO,3.0,60.0,75.0,145000.0,2416.6666666666665,-34.600845,-58.440452
VILLA CRESPO,4.0,121.0,75.0,280000.0,2314.0495867768595,-34.600778,-58.440253
VILLA CRESPO,4.0,126.0,70.0,599000.0,4753.9682539682535,-34.603094,-58.440119
VILLA CRESPO,3.0,64.0,75.0,145000.0,2265.625,-34.600594,-58.440084
VILLA CRESPO,3.0,79.0,75.0,189000.0,2392.4050632911394,-34.599053,-58.439794
VILLA CRESPO,4.0,100.0,70.0,250000.0,2500.0,-34.601627,-58.439794
VILLA CRESPO,3.0,67.0,70.0,170000.0,2537.313432835821,-34.603381,-58.439598
VILLA CRESPO,1.0,33.0,60.0,82000.0,2484.848484848485,-34.589799,-58.439513
VILLA CRESPO,1.0,33.0,60.0,75000.0,2272.7272727272725,-34.589799,-58.439513
VILLA CRESPO,1.0,38.0,70.0,141000.0,3710.5263157894738,-34.60133,-58.439426
VILLA CRESPO,2.0,90.0,70.0,225000.0,2500.0,-34.5932,-58.439366
VILLA CRESPO,5.0,150.0,70.0,339000.0,2260.0,-34.595733,-58.439237
VILLA CRESPO,2.0,58.0,75.0,165000.0,2844.8275862068967,-34.598619,-58.439147
VILLA CRESPO,2.0,49.0,70.0,172000.0,3510.204081632653,-34.592899,-58.439105
VILLA CRESPO,3.0,83.0,75.0,349000.0,4204.819277108434,-34.598495,-58.439062
VILLA CRESPO,1.0,27.0,70.0,84000.0,3111.1111111111113,-34.595822,-58.438988
VILLA CRESPO,3.0,71.0,75.0,176000.0,2478.8732394366198,-34.605438,-58.43897
VILLA CRESPO,2.0,100.0,75.0,165000.0,1650.0,-34.590499,-58.438906
VILLA CRESPO,2.0,45.0,75.0,139000.0,3088.8888888888887,-34.596637,-58.43845
VILLA CRESPO,3.0,58.0,70.0,138000.0,2379.310344827586,-34.598267,-58.438413
VILLA CRESPO,3.0,52.0,75.0,128000.0,2461.5384615384614,-34.600006,-58.438228
VILLA CRESPO,4.0,95.0,70.0,245000.0,2578.9473684210525,-34.600591,-58.4382
VILLA CRESPO,2.0,50.0,70.0,107000.0,2140.0,-34.603982,-58.438118
VILLA CRESPO,3.0,78.0,70.0,280000.0,3589.74358974359,-34.593496,-58.437824
VILLA CRESPO,1.0,24.0,75.0,90000.0,3750.0,-34.597148,-58.437784
VILLA CRESPO,2.0,41.0,70.0,90000.0,2195.121951219512,-34.593458,-58.437612
VILLA CRESPO,2.0,40.0,75.0,107000.0,2675.0,-34.59767,-58.437399
VILLA CRESPO,3.0,45.0,70.0,105000.0,2333.3333333333335,-34.602615,-58.437105
VILLA CRESPO,3.0,78.0,65.0,280000.0,3589.74358974359,-34.594323,-58.43706
VILLA CRESPO,2.0,59.0,75.0,128000.0,2169.491525423729,-34.603876,-58.436994
VILLA CRESPO,2.0,48.0,70.0,119000.0,2479.1666666666665,-34.592822,-58.436697
VILLA CRESPO,3.0,98.0,70.0,310000.0,3163.265306122449,-34.592504,-58.436292
VILLA CRESPO,2.0,56.0,75.0,176000.0,3142.8571428571427,-34.603049,-58.435667
VILLA CRESPO,4.0,139.0,65.0,290000.0,2086.3309352517986,-34.593531,-58.435623
VILLA CRESPO,3.0,70.0,75.0,172000.0,2457.1428571428573,-34.601338,-58.434431
VILLA CRESPO,2.0,74.0,70.0,275000.0,3716.2162162162163,-34.596073,-58.433699
VILLA CRESPO,1.0,42.0,65.0,135000.0,3214.285714285714,-34.599,-58.43366
VILLA CRESPO,4.0,95.0,75.0,220000.0,2315.7894736842104,-34.602778,-58.433644
VILLA CRESPO,4.0,135.0,75.0,475000.0,3518.5185185185187,-34.602778,-58.433644
VILLA CRESPO,3.0,75.0,75.0,175000.0,2333.3333333333335,-34.601056,-58.432501
VILLA CRESPO,5.0,185.0,65.0,405000.0,2189.189189189189,-34.600756,-58.432113
VILLA CRESPO,3.0,66.0,65.0,165000.0,2500.0,-34.600575,-58.431862
VILLA CRESPO,1.0,36.0,65.0,98000.0,2722.222222222222,-34.597525,-58.431314
